actmovie.exe,b010fb33c42026ac3d8eb7220e8978de,GetStartupInfoA,GetModuleHandleA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osk.exe,7c973fb7134526d6aad1144e7401c33a,SetSecurityDescriptorOwner,SetSecurityDescriptorDacl,RegCloseKey,OpenProcessToken,RegSetValueExW,FreeSid,SelectObject,GetTextMetricsW,SetMapMode,TextOutW,CreateFontIndirectW,SetBkMode,CreateBitmap,StretchBlt,GetLastError,LoadLibraryA,GetVersionExW,SetEvent,RegisterWindowMessageW,GetUserObjectInformationW,SetWindowRgn,ReleaseDC,EndDialog,BeginPaint,PlaySoundW,ChooseFontW,CoUninitialize,CoInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osuninst.exe,82fde0fd8bc92296135977ab1505e4b0,InitCommonControlsEx,DeviceIoControl,GetStartupInfoA,GetDriveTypeW,GetModuleHandleA,GetLastError,CreateFileW,FormatMessageW,LocalFree,CloseHandle,GetModuleHandleW,RemoveUninstallImage,ProvideUiAlerts,IsUninstallImageValid,ExecuteUninstall,SetFocus,MessageBoxW,EnableWindow,EndDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packager.exe,5ebe8dad2fdb7f12cd7fd901487a2b31,RegOpenKeyA,RegCloseKey,RegQueryValueA,RegQueryValueExA,RegSetValueA,RegEnumKeyA,GetDeviceCaps,CloseMetaFile,TranslateCharsetInfo,SetBkMode,CreateMetaFileA,GetTextExtentPoint32A,SetLayout,PatBlt,GetStockObject,SetWindowExtEx,CreateFontIndirectA,SetWindowOrgEx,SelectObject,SetBkColor,SetTextAlign,CopyMetaFileA,DeleteObject,TextOutA,SetTextColor,GetLayout,GetSystemTime,GetLastError,LocalLock,SystemTimeToFileTime,GlobalDeleteAtom,GetStartupInfoA,lstrlenA,GetFileAttributesA,RegisterClipboardFormatA,EnableScrollBar,DestroyMenu,PostQuitMessage,SetWindowPos,IsWindow,DispatchMessageA,EndPaint,CharUpperBuffA,GetDC,ReleaseDC,GetMenu,SendMessageA,GetClientRect,SetScrollPos,LoadAcceleratorsA,IsClipboardFormatAvailable,GetTopWindow,ScrollWindow,DestroyWindow,GetMessageA,UpdateWindow,CheckRadioButton,ShowWindow,EnableWindow,GetDlgItemTextA,PeekMessageA,TranslateMessage,IsWindowEnabled,LoadStringA,SetClipboardData,CharLowerA,IsIconic,RegisterClassA,DrawFocusRect,CreateWindowExA,FillRect,EnumThreadWindows,CharNextA,GetSysColorBrush,SetFocus,ReleaseCapture,PostMessageA,BeginPaint,OffsetRect,GetScrollPos,DefWindowProcA,GetClipboardData,SendDlgItemMessageA,GetSystemMetrics,EnableMenuItem,SetCapture,DrawIcon,CheckDlgButton,CreatePopupMenu,GetSubMenu,GetDlgItem,BringWindowToTop,ScreenToClient,InsertMenuA,LoadCursorA,LoadIconA,IsDlgButtonChecked,OpenClipboard,EmptyClipboard,DrawTextA,GetScrollRange,EndDialog,SetWindowTextA,SetDlgItemTextA,SetRectEmpty,MessageBoxA,GetWindowDC,DialogBoxParamA,GetSysColor,GetKeyState,SystemParametersInfoA,DestroyIcon,IsWindowVisible,SetRect,DeleteMenu,InvalidateRect,TranslateAcceleratorA,IsRectEmpty,CloseClipboard,SetCursor,DeleteUrlCacheEntry,CommitUrlCacheEntryA,CreateUrlCacheEntryA,GetOpenFileNameA,GetSaveFileNameA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pathping.exe,e6958e7fccb47436c74f77cbf7334996,LocalFree,LocalAlloc,GetModuleHandleA,GetLastError,GetTickCount,FormatMessageA,TcAddFlow,TcDeleteFilter,TcOpenInterfaceW,TcRegisterClient,TcEnumerateInterfaces,TcAddFilter,TcDeregisterClient,TcDeleteFlow,TcCloseInterface,CharToOemBuffA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pentnt.exe,a72bc8bd206221c2ac4fd6506fb473e6,RegCloseKey,RegQueryValueExW,RegOpenKeyExW,RegSetValueExW,SetThreadLocale,GetCurrentProcess,GetProcessAffinityMask,GetConsoleOutputCP,GetModuleHandleA,GetVersionExW,GetOEMCP,FormatMessageW,SetThreadAffinityMask,GetUserDefaultLCID,SetConsoleOutputCP,GetCurrentThread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,dc6f0c590c7a1a65c2027ba801bf2e55,GetLastError,HeapFree,CopyFileW,QueryPerformanceCounter,GetTickCount,lstrcmpiW,GetSysColor,PdhMakeCounterPathW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ping.exe,45f46e9b3227ea0ab55531c891200f09,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,GetLastError,SetThreadUILanguage,TerminateProcess,SetUnhandledExceptionFilter,SetConsoleCtrlHandler,LocalAlloc,GetModuleHandleA,LocalFree,QueryPerformanceCounter,UnhandledExceptionFilter,GetCurrentProcess,Sleep,FormatMessageA,GetSystemTimeAsFileTime,GetTickCount,GetCurrentThreadId,GetCurrentProcessId,CharToOemBuffA,IcmpCloseHandle,IcmpSendEcho2,Icmp6CreateFile,Icmp6SendEcho2,IcmpCreateFile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ping6.exe,833261673682e76163025ad709924095,DeviceIoControl,HeapFree,GetStdHandle,LCMapStringW,SetHandleCount,GetSystemInfo,GetLastError,VirtualProtect,FreeLibrary,LCMapStringA,HeapDestroy,HeapAlloc,FlushFileBuffers,GetEnvironmentStringsW,GetVersionExA,GetModuleFileNameA,RtlUnwind,LoadLibraryA,GetACP,FreeEnvironmentStringsA,GetStartupInfoA,GetEnvironmentStrings,SetConsoleCtrlHandler,LocalAlloc,GetCPInfo,UnhandledExceptionFilter,MultiByteToWideChar,FreeEnvironmentStringsW,GetCommandLineA,GetProcAddress,FormatMessageA,SetStdHandle,SetFilePointer,WideCharToMultiByte,GetStringTypeA,GetModuleHandleA,WriteFile,CloseHandle,GetSystemDirectoryA,HeapReAlloc,GetStringTypeW,GetOEMCP,LocalFree,HeapCreate,CreateFileW,VirtualQuery,VirtualFree,Sleep,GetFileType,GetLocaleInfoA,ExitProcess,VirtualAlloc,CharToOemBuffA,GetIpErrorString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powercfg.exe,df0fb3af6f59736e4d0dd6ac2581c4ae,AdjustTokenPrivileges,RegCloseKey,LookupPrivilegeValueW,OpenProcessToken,RegCreateKeyW,GetLastError,SHCopyKeyW,SHDeleteKeyW,LoadStringW,RtlNtStatusToDosError,NtPowerInformation,CoTaskMemFree,CoCreateInstance,CoUninitialize,CoInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
print.exe,ccc841b8908396c42b7821064c211303,IsTextUnicode,WideCharToMultiByte,RtlAllocateHeap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
progman.exe,d526d696d4f3b3a1514c05ecf86f5192,GetModuleHandleA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proquota.exe,563d2a955fd8817925a67d4a145c06e8,RegCloseKey,RegOpenKeyExW,SetSecurityInfo,RegNotifyChangeKeyValue,GetSecurityInfo,GetAce,RegQueryValueExW,GetLastError,HeapFree,LocalReAlloc,EnterCriticalSection,LCMapStringW,SetHandleCount,GetSystemInfo,WaitForSingleObject,LoadLibraryA,SetEvent,QueryPerformanceCounter,HeapDestroy,GetTickCount,SetProcessShutdownParameters,GetVersionExA,VirtualProtect,FlushFileBuffers,lstrcmpiW,GetStdHandle,lstrlenW,FindFirstChangeNotificationW,GetACP,FreeEnvironmentStringsA,HeapAlloc,GetCurrentProcess,GetEnvironmentStrings,GetEnvironmentStringsW,SetThreadPriority,LocalAlloc,SetFilePointer,LCMapStringA,WideCharToMultiByte,UnhandledExceptionFilter,MultiByteToWideChar,FreeEnvironmentStringsW,GetCPInfo,GetCommandLineA,WaitForMultipleObjects,GetFileType,SetStdHandle,InterlockedExchange,CompareStringW,lstrcpyW,CreateThread,GetStringTypeA,ExpandEnvironmentStringsW,FindNextFileW,GetCurrentProcessId,GetModuleHandleA,SetUnhandledExceptionFilter,WriteFile,GetStartupInfoA,CloseHandle,GetSystemTimeAsFileTime,RtlUnwind,FindFirstFileW,ExitThread,HeapReAlloc,GetStringTypeW,GetProcAddress,ResumeThread,GetOEMCP,LocalFree,TerminateProcess,FindCloseChangeNotification,GetModuleFileNameA,CreateEventW,InitializeCriticalSection,HeapCreate,OpenEventW,VirtualQuery,VirtualFree,FindClose,Sleep,FindNextChangeNotification,GetLocaleInfoA,ExitProcess,GetCurrentThreadId,VirtualAlloc,GetEnvironmentVariableW,SetLastError,LeaveCriticalSection,GetParent,EndDialog,GetMessageW,DefWindowProcW,KillTimer,PostQuitMessage,SetWindowPos,GetSystemMetrics,MessageBoxW,GetWindowRect,DialogBoxParamW,SendDlgItemMessageW,PostMessageW,SetDlgItemTextW,DispatchMessageW,SendMessageW,RegisterClassW,TranslateMessage,LoadStringW,GetClientRect,GetDlgItem,SetTimer,LoadImageW,IsDlgButtonChecked,CheckDlgButton,GetDesktopWindow,LoadIconW,CreateWindowExW,GetWindowLongW,SetForegroundWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proxycfg.exe,061eb4fc9e6e49728ce3cc93a3080b82,LocalFree,lstrlenA,LoadLibraryExA,GetConsoleOutputCP,GetConsoleMode,GetModuleHandleA,GlobalFree,FreeLibrary,WriteConsoleW,WriteFile,FormatMessageW,MultiByteToWideChar,GetFileType,WideCharToMultiByte,GetLastError,GetStdHandle,InternetQueryOptionA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qappsrv.exe,de5d4546745a6c358fa218a32dfc04ee,GetLastError,GetStdHandle,LoadLibraryW,FreeLibrary,ReadConsoleInputW,GetFileAttributesW,GetConsoleMode,LocalAlloc,GetCommandLineW,WriteConsoleW,MultiByteToWideChar,GetProcAddress,GetConsoleScreenBufferInfo,lstrcpynW,GetModuleHandleA,FindNextFileW,FindFirstFileW,GetACP,GetModuleHandleW,GetOEMCP,LocalFree,FormatMessageW,SetConsoleMode,CreateFileW,GetFileType,SetLastError,NetServerGetInfo,CharToOemW,LoadStringW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qbasic.exe,15ddad616ad017ce7c5ac4cefb6fbc7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qbasic2.exe,51b7d4a7e439e639129a777ef3b45dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qprocess.exe,1b7fe77797996a1f9eb4a0fb72cacffc,GetLengthSid,LookupAccountSidW,GetLastError,GetStdHandle,LoadLibraryW,GetOEMCP,QueryPerformanceCounter,GetTickCount,GetFileAttributesW,VerifyVersionInfoW,GetCurrentProcess,GetCurrentProcessId,GetCommandLineW,UnhandledExceptionFilter,MultiByteToWideChar,WideCharToMultiByte,GetModuleHandleA,FindNextFileW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,FindFirstFileW,GetACP,GetModuleHandleW,FreeLibrary,LocalFree,FormatMessageW,TerminateProcess,SetLastError,SetFileApisToOEM,GetFileType,GetCurrentThreadId,LocalAlloc,WriteConsoleW,CharToOemW,OemToCharBuffW,LoadStringW,GetUnknownString,WinStationFreeGAPMemory,WinStationEnumerateProcesses,WinStationQueryInformationW,WinStationFreeMemory,WinStationEnumerateW,WinStationOpenServerW,WinStationGetAllProcesses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwinsta.exe,e4a05ef1506b837c3c462c8c08235ec6,FreeLibrary,GetLastError,CharToOemW,LoadStringW,StrConnectState,StrAsyncConnectState,WinStationEnumerateW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rasautou.exe,eeaadb7d4c28408624ad6d25e8ffda54,RegQueryValueExA,RegCloseKey,FreeLibrary,GetLastError,GetModuleHandleA,GetWindowsDirectoryW,WideCharToMultiByte,GetModuleFileNameW,GetCurrentProcessId,ExpandEnvironmentStringsW,LoadLibraryW,LocalFree,ProcessIdToSessionId,VirtualFree,LocalAlloc,MultiByteToWideChar,GetProcAddress,VirtualAlloc,GetModuleHandleW,RasEnumAutodialAddressesW,RasGetAutodialAddressW,RasGetAutodialParamW,RasAutodialQueryDlgW,StrCatW,WSAStartup,NtQuerySystemInformation,DbgPrint,RtlInitUnicodeString,NtClose,NtOpenFile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rasdial.exe,7013efc5ae528fb1150333478883bfe9,GetLastError,GlobalFree,RasFreeEapUserIdentityA,RasEnumConnectionsA,RasGetEntryPropertiesA,RasGetEapUserIdentityA,RasGetErrorStringA,RasGetConnectStatusA,RasHangUpA,RasDialA,LoadStringA,CharToOemA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rasphone.exe,efdb5fee0f6a24864de99aad7417036e,RegCreateKeyExW,RegDeleteValueW,GetLastError,lstrlenA,LoadLibraryW,GlobalFree,FreeLibrary,QueryPerformanceCounter,GetTickCount,lstrcmpiW,lstrlenW,GetStartupInfoA,GetWindowsDirectoryW,GetCurrentProcessId,GlobalReAlloc,UnhandledExceptionFilter,MultiByteToWideChar,GetProcAddress,GetPrivateProfileStringW,lstrcpynW,lstrcpyW,GlobalAddAtomW,WideCharToMultiByte,GetModuleFileNameW,GetModuleHandleA,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetCurrentProcess,GetSystemTimeAsFileTime,GetModuleHandleW,LocalFree,FormatMessageW,TerminateProcess,GetWindowRect,RasRpcSetUserPreferences,RasRpcGetSystemDirectory,RasRpcGetUserPreferences,RasRpcGetInstalledProtocolsEx,RasRpcGetInstalledProtocols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rcimlby.exe,cb2b48bd01d7936b5172a8f081d637e0,RegCreateKeyExW,RegCloseKey,DeleteCriticalSection,GetStartupInfoA,TerminateProcess,GetSystemTimeAsFileTime,QueryPerformanceCounter,GetModuleFileNameW,GetCurrentProcessId,GetModuleHandleA,OutputDebugStringW,CreateProcessW,SetUnhandledExceptionFilter,UnhandledExceptionFilter,GetCurrentProcess,GetTickCount,GetWindowsDirectoryW,GetCurrentThreadId,InitializeCriticalSection,HeapDestroy,SysFreeString,SysStringLen,SysAllocString,SHDeleteKeyW,SetTimer,RegisterClassExW,TranslateMessage,DefWindowProcW,LoadStringW,LoadCursorW,CreateWindowExW,GetMessageW,PostQuitMessage,DispatchMessageW,DestroyWindow,CoUninitialize,CoCreateInstance,CoInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
